Network Slice ID,Timestamp,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions,Congestion Score,Congestion Class
4,2025-02-21 21:00:00,115,0.4250629891115641,0,0.9973865638958312,0.1371106309877853,0.942273256023304,0.5312482817267841,0.2989256934895397,0,0.7113677353091755,0,1,2,2,2,1,0.5946882605938839,High
2,2025-02-21 22:00:00,168,0.6909972311500076,2,0.4304380499836375,0.5074456559664244,0.2161355554709449,0.6831873796063967,0.4522698986601425,1,0.6423128429434147,0,1,1,0,0,0,0.4617901778563784,Medium
2,2025-02-21 23:00:00,160,0.9645057469217688,3,0.3203076814628702,0.1266743262433979,0.7717010497530795,0.2366687982050166,0.127455938582321,0,0.880130429085463,0,1,0,3,2,1,0.5767930600770488,High
2,2025-02-22 00:00:00,109,0.200888524852877,3,0.9071201395428816,0.4772527293785238,0.0200695000319593,0.4374259243079357,0.8025587893600898,1,0.8024397211770992,0,2,3,0,0,1,0.459849248333248,Medium
4,2025-02-22 01:00:00,149,0.2415654686122808,2,0.1911502834731946,0.7646601476110685,0.6709273678347683,0.8569129933199635,0.5654646843033482,0,0.9821193012380092,0,0,2,2,0,2,0.38321312372080324,Low
3,2025-02-22 02:00:00,102,0.5593722456174713,0,0.6156683308918354,0.2585827284702336,0.4693519530258374,0.1666123368054091,0.9016285701755796,1,0.8890539062945548,1,2,2,4,2,2,0.5408876322544376,Medium
2,2025-02-22 03:00:00,176,0.9136960141024384,1,0.405790067072127,0.4814244297560079,0.3467703512177231,0.2649569686850122,0.4953814092253883,0,0.1947335753384558,1,1,2,1,1,2,0.5884284136247496,High
4,2025-02-22 04:00:00,193,0.5405912518585126,3,0.0408732546366632,0.9933891603207392,0.8626646026487598,0.4452803828326677,0.9414816727622364,1,0.0565308448084673,0,1,3,2,1,1,0.5566515916603556,Medium
2,2025-02-22 05:00:00,169,0.0828941159711897,3,0.3473184904442163,0.6875846294984825,0.854523998570307,0.7127264476177564,0.8919079636074845,1,0.4138463100136226,0,0,1,0,0,2,0.4163397101464306,Low
1,2025-02-22 06:00:00,180,0.6539927974287979,0,0.2651944553163647,0.8425133788728437,0.0221546951418593,0.375566221504068,0.576396245320252,1,0.6170793215174901,1,0,3,0,1,2,0.49528776000652813,Medium
2,2025-02-22 07:00:00,150,0.3740050836441984,0,0.6863857522770342,0.4153910767456387,0.6096427737761554,0.928719316668826,0.9339469705173742,1,0.6427085736967554,1,0,3,2,0,1,0.4503144428955353,Medium
2,2025-02-22 08:00:00,118,0.1157508391128996,3,0.949290246613636,0.7689118751631953,0.3678527188550264,0.0934739224069516,0.3229420975668873,0,0.2666746896849043,0,2,1,2,1,2,0.6111994659314841,High
3,2025-02-22 09:00:00,141,0.8907762128186182,0,0.2680153213807623,0.0405145048955156,0.4157046821930595,0.3704744538593174,0.3655094592215262,1,0.8597418062872898,1,0,1,2,1,0,0.45458531877900954,Medium
4,2025-02-22 10:00:00,134,0.5396542053578584,1,0.8118584467931105,0.1230349732698018,0.8322862700773549,0.7094238891711437,0.0452403187951411,0,0.3284812291591342,1,1,3,4,2,0,0.5309145148276342,Medium
3,2025-02-22 11:00:00,145,0.4929231844445829,3,0.0551618563530116,0.2033096185244484,0.3098321528152071,0.2253146208890379,0.5891414713134062,1,0.919045335838941,1,1,1,2,1,2,0.3403608136932137,Low
3,2025-02-22 12:00:00,125,0.3321451464997641,1,0.5383000536040932,0.4024768563365988,0.9433481553483392,0.6567586739619224,0.7219080324758995,0,0.4710041262241421,0,1,2,3,0,2,0.4910950935012466,Medium
3,2025-02-22 13:00:00,168,0.0250053418327828,1,0.0703639656895687,0.8469077941106177,0.1795630871731066,0.1633987671610892,0.7735201623502725,1,0.0092492252108023,1,2,0,1,2,2,0.345648533704514,Low
3,2025-02-22 14:00:00,192,0.1968788116202669,0,0.9345212154283988,0.3467109300889965,0.6628858730708791,0.0549061829280463,0.149612848862729,0,0.1610787974377044,1,0,1,1,1,1,0.5933891463013906,High
3,2025-02-22 15:00:00,163,0.5600477648881331,1,0.7667085566728709,0.6555093553547169,0.6722730651802973,0.1200953822329022,0.4440521015717333,1,0.1012862790205301,1,0,0,3,2,0,0.6956176039033036,High
2,2025-02-22 16:00:00,136,0.3222115632873639,0,0.6582225331128568,0.7102810818816288,0.252159598094079,0.9309771457572364,0.1766686391357272,1,0.0429240398340825,1,0,2,0,1,0,0.43534210832690734,Low
3,2025-02-22 17:00:00,183,0.3583946902182139,2,0.8242985966088985,0.5869721302085069,0.3247502186444415,0.5518489630384151,0.6620918139536667,0,0.7137060534358638,0,0,1,0,0,2,0.5290029360893833,Medium
3,2025-02-22 18:00:00,148,0.2795993180260148,0,0.647784272256873,0.3577026261362606,0.8350453603262764,0.7970221668769024,0.1577455997525159,1,0.1913890791564844,1,1,3,0,0,2,0.4590899018153802,Medium
4,2025-02-22 19:00:00,120,0.9446797571246696,1,0.9694598849413136,0.5778299942264922,0.7620167374608589,0.3322345574595515,0.9042074728416308,1,0.8384555509647795,1,2,3,0,2,1,0.8085682363619903,High
1,2025-02-22 20:00:00,173,0.998386321346854,2,0.7142743082974616,0.3427047211467557,0.3290975964675627,0.5928534488210149,0.2304576954857498,1,0.2636271655556204,1,0,2,4,1,1,0.6071427237874122,High
2,2025-02-22 21:00:00,163,0.5214218623409692,0,0.9251395131160448,0.0839414101660581,0.5340575742592756,0.4949159208998801,0.291245231790699,1,0.0312115476670975,0,1,1,3,1,0,0.5342998739013745,Medium
2,2025-02-22 22:00:00,104,0.3587274418853109,1,0.5172945444798835,0.994178301928826,0.0615523762225406,0.946767568264378,0.8509326567333562,0,0.82048992852989,0,1,3,1,2,1,0.43505887817078814,Low
2,2025-02-22 23:00:00,199,0.2757799075862929,3,0.1169146395521329,0.1273123846172836,0.2086892559740851,0.748135714737054,0.4583653288140681,1,0.4655421386462106,0,2,1,3,2,0,0.19271914489361783,Low
3,2025-02-23 00:00:00,169,0.2228935372726382,3,0.5283489999450286,0.0723994869296409,0.4858982510982758,0.7310634403252851,0.0237512728834057,0,0.599059074507978,1,0,0,1,0,2,0.31551575330629344,Low
3,2025-02-23 01:00:00,189,0.0273857960666304,0,0.1267307143484364,0.8797407970227346,0.0858575920818097,0.0452564057343014,0.4944958072149885,0,0.3354702905764828,1,2,3,0,2,2,0.3705674649604398,Low
3,2025-02-23 02:00:00,103,0.0878074892495615,0,0.5927149839964481,0.3022156668980152,0.843583359634789,0.5497628283557605,0.0843185059641442,0,0.044941017143016,1,0,2,4,1,0,0.4246468313829597,Low
4,2025-02-23 03:00:00,138,0.126503503352,3,0.4826286623901161,0.651178919538509,0.7181964599653948,0.4668891318788333,0.985415113441918,0,0.3694601472324288,0,2,3,2,2,2,0.47021492455621505,Medium
1,2025-02-23 04:00:00,134,0.1607991826995842,1,0.6228203946159852,0.329425796019072,0.9439332988842742,0.928829563540875,0.5880517779914851,1,0.5177441771094128,1,0,2,2,0,1,0.4140556138342167,Low
3,2025-02-23 05:00:00,100,0.6878566786264367,1,0.0098136341802994,0.3919641113888158,0.6936452597995487,0.2567439785687286,0.256364155107992,1,0.0105466917350445,1,0,2,0,2,2,0.46834559266407016,Medium
1,2025-02-23 06:00:00,123,0.2146993883601463,1,0.1947514561325429,0.2624368752575184,0.9406994335630096,0.2692649780376137,0.5636498923508724,0,0.5738139157010235,0,2,0,0,1,2,0.40556525450348535,Low
4,2025-02-23 07:00:00,156,0.8815793573775162,0,0.4914729351695841,0.3434842531743006,0.5546235480385853,0.4111123613526726,0.076639758195633,1,0.8929421220784683,1,0,0,3,2,0,0.5834866017745222,High
2,2025-02-23 08:00:00,199,0.4032872303487327,2,0.9510046482989916,0.4112379088668847,0.6003517605273038,0.242738668245511,0.7999009194426328,1,0.2169438441204304,1,2,2,4,2,1,0.6244625152775769,High
3,2025-02-23 09:00:00,169,0.5626018286874227,2,0.3836674204224992,0.7213988157638377,0.9772868439666266,0.1282828958915267,0.9253787790551782,0,0.9267089219346298,0,2,3,4,2,1,0.6581976676415129,High
1,2025-02-23 10:00:00,140,0.2854775598507848,2,0.4244622392819281,0.5122186611694733,0.6422826134772395,0.8582356275464353,0.8744784370373586,0,0.0965699831610886,0,0,2,3,0,2,0.39753572990669356,Low
1,2025-02-23 11:00:00,153,0.9225612307582732,2,0.7150130258780931,0.9448687566645296,0.0306436723473405,0.558390033492931,0.3416170710086983,0,0.8252565521153862,0,0,1,4,0,2,0.669205361320159,High
3,2025-02-23 12:00:00,145,0.4740720791303496,2,0.6040230860853799,0.0418876970209322,0.7239958365143323,0.8621928340583873,0.3256223480398872,1,0.840162126013321,0,2,1,4,0,1,0.4071717810765106,Low
2,2025-02-23 13:00:00,159,0.9928285894890536,0,0.2989183985016346,0.503738616396566,0.9057498189751952,0.8318934106277718,0.0348465734269578,0,0.2569102839747457,0,1,3,2,0,1,0.5847629315290988,High
2,2025-02-23 14:00:00,159,0.4951823345589872,0,0.4108960227564582,0.5850117508120318,0.795808105547287,0.2815027458203727,0.6513613081898688,0,0.9578198320669096,1,2,3,4,1,0,0.5706677434503049,High
2,2025-02-23 15:00:00,156,0.4559187507233732,2,0.217628614921898,0.9214669320808534,0.5839584789009634,0.5478260351943458,0.5348275539978544,1,0.4159365549786418,0,1,0,0,1,2,0.5081000943834811,Medium
4,2025-02-23 16:00:00,130,0.5634721022782917,0,0.9665346642784378,0.0491762896348987,0.6714711226873659,0.0822079999700204,0.4592443779965098,1,0.1402690499799496,1,1,1,2,0,2,0.6307264179737639,High
1,2025-02-23 17:00:00,183,0.5709462166469316,0,0.1304952053639803,0.5742711286690113,0.9905139876634612,0.9162094127212256,0.9076758785659048,1,0.5912588927614104,1,2,2,0,0,1,0.4513602674778655,Medium
1,2025-02-23 18:00:00,123,0.3632813543326716,2,0.3718859712906606,0.8548041796355709,0.0905482181047548,0.404012079485718,0.167681383651197,1,0.9966368730441976,0,2,2,0,0,0,0.45773308812580277,Medium
1,2025-02-23 19:00:00,188,0.9815361775625217,1,0.0256179578326094,0.2422226136303702,0.6674104706814626,0.3934005178989905,0.0094168974356669,1,0.8991988899114765,0,2,1,3,2,1,0.4913345494922276,Medium
4,2025-02-23 20:00:00,135,0.7690569884527382,0,0.2217114939651892,0.8774991784786835,0.2833772574206751,0.30226473475252,0.0730879432618374,1,0.2777778390450309,1,1,1,4,1,2,0.5703588347004418,High
1,2025-02-23 21:00:00,184,0.6750173609565442,1,0.7808394411586486,0.019017882660283,0.6402428748655568,0.4605464616814638,0.2231921072440501,1,0.5765136644569965,1,2,0,4,2,2,0.5447222390384687,Medium
4,2025-02-23 22:00:00,129,0.7777140962064084,0,0.2010911437741029,0.7334546820949919,0.6077603150853792,0.251148177623663,0.0330439208752819,1,0.1143500773779285,1,2,1,4,0,2,0.5948840670333836,High
2,2025-02-23 23:00:00,123,0.8656406638117539,0,0.0798847337889203,0.9344017351855656,0.1533734029769384,0.3745321002336745,0.5027559729142159,0,0.4612360178045276,0,0,0,4,1,2,0.5400878918487713,Medium
3,2025-02-24 00:00:00,129,0.4880943901852725,2,0.4745825030987876,0.6580895273362382,0.206689050137287,0.8006319547017342,0.3139408564503725,1,0.5225335186173874,1,0,3,2,0,0,0.4331956931035955,Low
1,2025-02-24 01:00:00,185,0.095493051165855,0,0.0097358271453187,0.4396074769962115,0.62177310699354,0.8350215273694903,0.1802896214438953,0,0.3144965833152198,0,0,3,1,2,2,0.2322414519206432,Low
1,2025-02-24 02:00:00,191,0.8375270430284631,3,0.0845911582204632,0.0448926332641939,0.1281342888289408,0.303695215963172,0.7500773665485605,1,0.4836046572453897,1,2,1,0,1,1,0.3631739378949357,Low
2,2025-02-24 03:00:00,106,0.1062535055777637,3,0.808015378367317,0.921383639762438,0.2651516069358207,0.4689168915824757,0.2042657948658239,1,0.9198701596697076,1,2,1,1,2,0,0.5322791562417595,Medium
3,2025-02-24 04:00:00,134,0.667376314313441,2,0.7718346209641593,0.4709194042220994,0.8354926322051577,0.8746793443966927,0.687577916045135,0,0.4995740309662403,1,2,1,1,1,0,0.5981086078350897,High
4,2025-02-24 05:00:00,154,0.958012081445144,1,0.9156122896211156,0.0289855263518863,0.3270922504854312,0.0515914110561714,0.3491268349641465,1,0.8308170653757302,0,1,1,1,0,2,0.6655283239513311,High
3,2025-02-24 06:00:00,191,0.6616828108724103,1,0.854941562325086,0.690759835506096,0.488138934206645,0.8900407644260588,0.5117429673215597,0,0.3166112061737828,0,1,2,2,1,0,0.6070227858676812,High
2,2025-02-24 07:00:00,113,0.6603673845496391,1,0.6834678846923532,0.4824770261628573,0.941438754676826,0.2184961174845665,0.9339205635671836,1,0.9713966464421048,1,0,2,1,2,2,0.6908956181219084,High
2,2025-02-24 08:00:00,109,0.4457191887536613,3,0.0521325328625761,0.1244711698413022,0.2271013838125987,0.678937098119095,0.0371113390263184,0,0.092419806911417,1,1,3,2,2,0,0.23158180722634533,Low
3,2025-02-24 09:00:00,179,0.7404726186554608,1,0.7832187774174468,0.2145269374631175,0.3896570769612783,0.5827226008103741,0.5001759244533093,0,0.5851238588034494,1,1,2,3,2,0,0.5448684079334861,Medium
4,2025-02-24 10:00:00,115,0.4769677976513742,1,0.8459299052459739,0.0645304875396798,0.6065939495950258,0.5530416415623847,0.8544504474355017,1,0.7896660546137257,0,1,1,3,2,1,0.5016633694371692,Medium
4,2025-02-24 11:00:00,153,0.5802521345073495,2,0.7994649825003941,0.5750662248090541,0.7555472773019491,0.8601856052299284,0.5879144109009731,0,0.8138477432278818,0,0,0,3,0,1,0.5942467750245498,High
1,2025-02-24 12:00:00,194,0.0360829675661719,1,0.5086349304758766,0.6228707881745424,0.9019326639887424,0.1006058374494149,0.276708719904275,0,0.197361355049899,0,0,3,2,2,1,0.5309526561263197,Medium
4,2025-02-24 13:00:00,188,0.3350631226573838,3,0.2328425264887783,0.5064164361510408,0.9157589642358928,0.3466420661202971,0.3975589319560217,1,0.4009660756439367,0,1,1,2,0,0,0.47862723423408804,Medium
3,2025-02-24 14:00:00,176,0.551987161795212,3,0.8457489288740012,0.8182238727956074,0.7768587484166624,0.5383189119387151,0.6802360383777355,1,0.6237789383989131,0,2,2,0,1,1,0.6988597726981168,High
2,2025-02-24 15:00:00,169,0.7089969818644777,3,0.7274894822853057,0.8621936801009465,0.2282837044498193,0.8120005762163955,0.8908513073501474,0,0.3151017078795584,1,0,0,1,2,1,0.5940028212926488,High
1,2025-02-24 16:00:00,143,0.8219978899760508,2,0.9812858902672246,0.6164564978420621,0.0246635359178252,0.2157483739028238,0.0408272954072013,1,0.6579190143110344,1,1,0,4,1,1,0.6954495189314814,High
1,2025-02-24 17:00:00,172,0.0113257983814246,2,0.1555729903506526,0.0127219151832019,0.3838021530179321,0.8036217998982862,0.0713097304397472,0,0.3780738804342921,1,2,2,4,1,0,0.13129613318760655,Low
2,2025-02-24 18:00:00,144,0.9720733433641084,0,0.2255996190795832,0.6961761951514142,0.1414596491742432,0.3993769135466185,0.3249055171524819,0,0.3501265965832246,0,2,1,1,0,2,0.5499658899853495,Medium
4,2025-02-24 19:00:00,199,0.8805744250852467,1,0.2117223571536934,0.4185472177704022,0.7105742040132075,0.1881540578183993,0.2326034372661682,0,0.1070419767912148,1,0,0,4,2,1,0.5851466610430367,High
2,2025-02-24 20:00:00,155,0.706630995094417,2,0.7929174951907414,0.5663176096218078,0.661293264847087,0.7595745007830947,0.2647651761262555,1,0.038145491495916,0,2,0,4,0,0,0.62340845910525,High
4,2025-02-24 21:00:00,183,0.5171261384781118,3,0.1868120656333185,0.6499607988621926,0.0438351368915194,0.0899073598523747,0.2210899793273173,1,0.8351055987417323,0,0,2,4,2,0,0.44906587735616776,Medium
2,2025-02-24 22:00:00,181,0.5670956455159766,3,0.0664706937909374,0.3506872015967796,0.8368415171859392,0.5147780117064444,0.1956366903551554,0,0.4889683874765104,1,1,0,2,1,2,0.42683855096800866,Low
3,2025-02-24 23:00:00,156,0.4271140303238041,2,0.9990994227842778,0.9183639968908052,0.2487060295675425,0.0628203497599058,0.1304142396905692,0,0.5623835463228237,1,0,0,2,0,1,0.718109014626327,High
4,2025-02-25 00:00:00,120,0.0755435314856527,2,0.0245953991310341,0.1341145623134755,0.4322787869893848,0.3560540969257617,0.9340076840541832,0,0.3715064921593334,0,2,0,2,2,0,0.21329134862641025,Low
3,2025-02-25 01:00:00,167,0.2233409157682001,2,0.835655136919808,0.6724242505837863,0.6680997114682385,0.6012915035133486,0.1439841826160421,1,0.1357496820343549,0,0,3,1,1,0,0.5592550944819927,High
1,2025-02-25 02:00:00,149,0.121541163273119,0,0.3654109756828465,0.0043129442893135,0.4294691369646386,0.5562239412265468,0.2042182278145485,0,0.4489487309209865,1,0,1,3,0,0,0.2535874029575678,Low
2,2025-02-25 03:00:00,132,0.898851283375326,3,0.8420315121549982,0.9259274545263796,0.4413439067053736,0.4044057108175916,0.2460938966570822,1,0.2280735157507388,0,1,1,4,0,2,0.7759469191710243,High
1,2025-02-25 04:00:00,190,0.7679307520410253,0,0.5548124197648523,0.1126129630890766,0.0655019890479613,0.4288559598077668,0.9330681175613966,0,0.837517698101087,0,2,2,0,0,1,0.4487052899553139,Medium
1,2025-02-25 05:00:00,106,0.0326519528850348,0,0.902094150179001,0.0949677301295798,0.4014803376981781,0.2260992593731519,0.755709270368438,0,0.9867991135380034,0,0,1,2,0,0,0.42898723354067875,Low
1,2025-02-25 06:00:00,169,0.4523975926140259,1,0.9266750881939364,0.333433452430994,0.7650608507185064,0.4557540010022356,0.7897057052551895,0,0.8889914472308755,1,1,0,0,1,0,0.6078508881456299,High
1,2025-02-25 07:00:00,114,0.9810097844570472,3,0.0088640934571844,0.3740504113779075,0.9154621700405132,0.954302237260118,0.1045400552613442,0,0.5277438570958269,0,1,1,4,1,0,0.4664525416711987,Medium
2,2025-02-25 08:00:00,181,0.0576183438537762,3,0.0752298749564226,0.2145552411058355,0.4135397687702699,0.8512572381471522,0.8363314258309529,1,0.627719154555794,0,1,3,3,1,0,0.16046548251718445,Low
1,2025-02-25 09:00:00,131,0.671222433917077,2,0.2503130500724537,0.5859099122251238,0.4236333493227954,0.1443697927177911,0.4080743237615893,1,0.948087497602844,0,1,0,0,1,1,0.5394553869331581,Medium
2,2025-02-25 10:00:00,174,0.4650866712369014,2,0.6695969139698741,0.4434979158128691,0.7028099007882327,0.0286447402449163,0.2626566252966695,1,0.5381638043870114,0,1,0,4,2,1,0.6234952535457652,High
2,2025-02-25 11:00:00,119,0.5980593566652719,1,0.888724684694369,0.0341718160161254,0.9430712116258684,0.9345250440751842,0.5756862397638716,1,0.6381888709449353,0,0,3,4,1,0,0.5298122986757379,Medium
3,2025-02-25 12:00:00,187,0.8330287746725902,0,0.4600599422508951,0.3200586820472704,0.2670325834519702,0.5267887182067927,0.8221998267293062,1,0.628818208321429,0,0,3,2,0,0,0.498320495427102,Medium
4,2025-02-25 13:00:00,114,0.3251117333357075,2,0.6072059287208318,0.8115450658869653,0.4401997560573719,0.5379030077138931,0.778654805434164,0,0.7078029377743544,0,2,1,3,0,0,0.5307329409430497,Medium
4,2025-02-25 14:00:00,147,0.6042736888026282,2,0.1884058656585754,0.6906401271969949,0.7962012898185071,0.7813574373477212,0.8900366287062207,1,0.6398868482523667,1,0,1,4,0,2,0.48852449192531777,Medium
2,2025-02-25 15:00:00,170,0.1967586203826533,3,0.8053542661572997,0.7258600043222051,0.6098313120549753,0.3142265533848829,0.9281838302188,1,0.6703430385320658,1,2,1,3,0,2,0.5900409362999431,High
3,2025-02-25 16:00:00,120,0.5535919373937198,3,0.9678423369095476,0.699067614141623,0.1104821323249306,0.481840513934525,0.2379475751438124,1,0.7255972282882518,1,2,3,2,2,2,0.6144683341627023,High
2,2025-02-25 17:00:00,141,0.3610322201547351,2,0.2685674977930219,0.3113671644339542,0.6278792231660678,0.9697467249385224,0.4237442700212273,1,0.8089001559868724,0,2,1,0,0,0,0.31839323710786194,Low
2,2025-02-25 18:00:00,125,0.9549438662405072,3,0.4949711846246971,0.0997542932072607,0.1866789933347391,0.6725314312351196,0.0143807962610982,0,0.4023768187448182,1,0,2,1,0,2,0.4595517556726961,Medium
2,2025-02-25 19:00:00,113,0.1977913747206666,1,0.0859421685257633,0.272805972193015,0.5103054525654726,0.1529020814867103,0.8793573065488476,0,0.7455602662201936,1,1,1,1,0,1,0.3291050859120248,Low
3,2025-02-25 20:00:00,156,0.5759196855441102,2,0.5593321118391812,0.8329281480795433,0.5292019422400659,0.1323352847882621,0.1543702729551037,0,0.0991682855210273,0,2,3,1,1,2,0.6599285775795021,High
4,2025-02-25 21:00:00,136,0.2461761380329591,3,0.5029348891376091,0.981827391698306,0.8764703019850446,0.2035412548337545,0.8615046105895268,1,0.8760682143136158,1,1,3,3,1,0,0.6345825922049968,High
3,2025-02-25 22:00:00,157,0.550118633203052,1,0.1443080864791679,0.4945040522174868,0.4625606582685821,0.767318000023538,0.3292427365225125,0,0.2892328202268576,0,2,2,1,2,1,0.3767938891008089,Low
1,2025-02-25 23:00:00,120,0.9144516608648428,3,0.4421702443210604,0.0096613970011895,0.2794200676718824,0.2948689228322094,0.3680017030264526,0,0.4027826418206957,0,0,0,0,2,0,0.48877042742266463,Medium
3,2025-02-26 00:00:00,181,0.5454111430631849,3,0.3341243725431666,0.1401932336778855,0.2309204937006531,0.0202329579987847,0.0388925422658097,1,0.8034048629211118,0,2,2,4,2,1,0.42952565599244524,Low
3,2025-02-26 01:00:00,168,0.6039153408534469,3,0.5219971973655839,0.3224906862691877,0.8745178704144991,0.9452002754582816,0.326733382167347,1,0.6365848955024009,1,0,3,3,0,2,0.4853739110520278,Medium
3,2025-02-26 02:00:00,102,0.9619071678492892,2,0.5858704993357573,0.5793642034751919,0.1709359350246209,0.1689082209551213,0.8884022934729288,1,0.307838428378449,0,1,0,0,2,2,0.6531214146017249,High
3,2025-02-26 03:00:00,186,0.6764051245982496,0,0.0082610201913007,0.0751486954090252,0.4259171899374752,0.0083743254868347,0.0253032366711969,0,0.2245113509286176,1,0,2,3,1,1,0.39882770494678865,Low
4,2025-02-26 04:00:00,189,0.0,3,0.7613590847457077,0.9446605393198184,0.1871060305807028,0.2364858080588603,0.4062081035655456,1,0.9576907207147702,0,1,2,3,1,1,0.521864912428667,Medium
1,2025-02-26 05:00:00,136,0.958321462593816,1,0.7133299153623118,0.3655556042616253,0.773521096934982,0.2343780209734762,0.0311573833426939,0,0.08672622476414,0,0,0,3,1,0,0.7218954267355829,High
4,2025-02-26 06:00:00,187,0.9460497146570988,2,0.366331238441488,0.9138432200335384,0.4744447825564539,0.4217965650747954,0.3707924524810855,0,0.0031865230466007,1,2,2,2,0,1,0.6687611149036032,High
4,2025-02-26 07:00:00,148,0.954889335030849,2,0.0527360820944562,0.7815909557129809,0.3511560949198076,0.9213595081672714,0.1724446839375562,0,0.6725751732736999,0,2,0,4,0,0,0.4726940334368029,Medium
3,2025-02-26 08:00:00,118,0.8642172879514962,1,0.7552808986289758,0.7564703646679606,0.3611168713774729,0.880057171041835,0.2520485168429307,0,0.6140457226839614,1,0,1,1,2,1,0.6283275746290558,High
2,2025-02-26 09:00:00,188,0.0424976184328843,3,0.9556798953937522,0.6075388796309542,0.8524695171586968,0.4567683602176111,0.8776334556639795,0,0.7373305464075817,0,1,0,2,2,1,0.5804073279240127,High
2,2025-02-26 10:00:00,184,0.748418594919917,0,0.2400979454361282,0.627631960674486,0.5538845885871364,0.410664962143664,0.4359395919986173,1,0.7313433593256347,0,1,2,4,2,2,0.5441384711904294,Medium
4,2025-02-26 11:00:00,111,0.3096326599656342,3,0.32353607189249,0.6388675075537115,0.7180580339161446,0.5551148701520578,0.2736351873667653,0,0.8631239548759381,0,1,1,1,2,2,0.46050715903988637,Medium
4,2025-02-26 12:00:00,160,0.2906557990046385,1,0.1837152421404799,0.6295723160434282,0.8973155563564554,0.2428231661233733,0.5892789875542248,0,0.9220428523569824,0,0,3,2,0,0,0.4926810820299276,Medium
3,2025-02-26 13:00:00,140,0.5054086056926131,2,0.5771454789122286,0.5544713523995187,0.90202099611707,0.0511019165797645,0.1419009960329313,0,0.7747853111482078,0,0,3,2,1,0,0.65917065356171,High
4,2025-02-26 14:00:00,132,0.4476455872009687,0,0.1547211225095726,0.9877791562023024,0.3285104860125563,0.9402383439857418,0.2592240819089877,0,0.2314131750404644,0,0,3,0,0,0,0.406388329972118,Low
3,2025-02-26 15:00:00,149,0.6505239447654491,2,0.3562309141746951,0.7332903845365368,0.952755165923762,0.1859339494998479,0.5461744549695322,0,0.4628893401624167,0,0,2,2,2,1,0.6633699741059306,High
2,2025-02-26 16:00:00,167,0.1709664710962331,1,0.6973161415087632,0.7780104014350008,0.0247301201525457,0.197663361048638,0.237348349241153,1,0.6413186767013171,0,1,1,3,0,1,0.4967327473038354,Medium
2,2025-02-26 17:00:00,170,0.143369227481949,3,0.5603122031739849,0.8736641398106219,0.3768604201358329,0.4723709372406794,0.6790977741231834,0,0.5388479458854137,1,1,0,2,1,0,0.48632660806038086,Medium
1,2025-02-26 18:00:00,185,0.9973635829453086,0,0.3865231728063296,0.2158968574094314,0.8960752966600027,0.4915692379238447,0.4913998439486733,0,0.1579312894239045,1,0,3,3,0,1,0.5998269692302195,High
2,2025-02-26 19:00:00,132,0.065553191299935,2,0.4203365956986771,0.0838717306836686,0.2746121956498541,0.0172713351878779,0.7719895408889366,0,0.5888145920154938,1,0,3,4,1,2,0.32684792195568313,Low
4,2025-02-26 20:00:00,180,0.2412994898549692,2,0.5623086606708181,0.4835357289612889,0.2730560121220563,0.147098097905475,0.9483027714474082,0,0.8864209319057573,0,1,1,4,2,1,0.4665028705561918,Medium
2,2025-02-26 21:00:00,123,0.2763819766561908,2,0.0056281149530914,0.514766820456405,0.3026111675179965,0.3778424544171126,0.1155903054378326,1,0.4178573160973645,1,1,1,3,0,2,0.3121711939587341,Low
3,2025-02-26 22:00:00,160,0.4860333330365648,3,0.078329986507529,0.8303208850980389,0.6124523975468827,0.684140821889806,0.3345221542037082,0,0.6685683735168287,1,2,1,0,2,0,0.4464017432541928,Medium
2,2025-02-26 23:00:00,160,0.4416226707383303,0,0.8817050783812272,0.4443686469946163,0.438387446998761,0.2277520614619463,0.3194012530721546,0,0.6155073043124845,0,0,2,0,2,1,0.6013009745093348,High
1,2025-02-27 00:00:00,197,0.2372775349222318,3,0.0776986144706932,0.5716207646599852,0.7269293176241406,0.4228081465758506,0.1509799300474859,0,0.3763342959224692,1,2,1,4,1,0,0.3886863659374718,Low
2,2025-02-27 01:00:00,127,0.3042830370099981,3,0.7071143695738524,0.5277757377524207,0.8951866511321129,0.5574563714959586,0.8103161648297339,0,0.5647844496611659,0,1,0,2,1,2,0.5590640411418699,Medium
3,2025-02-27 02:00:00,157,0.373181551090179,3,0.9205154593844782,0.0382048001124271,0.6743683883759031,0.8894869908197345,0.7598752056817712,1,0.2093063550234436,1,1,0,4,2,0,0.44879742227457503,Medium
3,2025-02-27 03:00:00,142,0.2258226422485555,1,0.2706537971688483,0.6160464090702319,0.2044080193454782,0.325634991914028,0.4843316968030582,1,0.5455978903641802,1,0,3,4,1,2,0.3791443457831149,Low
4,2025-02-27 04:00:00,140,0.8434631547083805,1,0.3705395731574827,0.8291807542556927,0.932976221461263,0.1326675864962494,0.5376944868891764,1,0.7986184000359969,1,2,0,3,1,2,0.7393831280623564,High
2,2025-02-27 05:00:00,138,0.0955720657757676,1,0.5691245024546763,0.15767406348644,0.2644632716274431,0.4892225837243495,0.0593111154737537,0,0.7586895240286664,1,1,1,0,2,0,0.313995057940363,Low
